id	gene	chrom	chromStart	chromEnd	strand
ENSG00000211826.1	TRDJ4	chr14	22455249	22455296	+
ENSG00000211827.1	TRDJ2	chr14	22456689	22456742	+
ENSG00000211828.1	TRDJ3	chr14	22459098	22459156	+
ENSG00000256590.2	TRDV3	chr14	22469041	22469698	-
ENSG00000211831.2	TRAJ61	chr14	22475316	22475375	+
ENSG00000249446.2	TRAJ60	chr14	22476306	22476362	+
ENSG00000211832.2	TRAJ59	chr14	22476553	22476606	+
ENSG00000211833.1	TRAJ58	chr14	22477707	22477769	+
ENSG00000211834.1	TRAJ57	chr14	22478872	22478934	+
ENSG00000211835.1	TRAJ56	chr14	22479521	22479582	+
ENSG00000250688.1	TRAJ55	chr14	22481697	22481753	+
ENSG00000211836.1	TRAJ54	chr14	22482287	22482346	+
ENSG00000211837.1	TRAJ53	chr14	22483004	22483069	+
ENSG00000211838.1	TRAJ52	chr14	22486228	22486296	+
ENSG00000248366.1	TRAJ51	chr14	22487183	22487245	+
ENSG00000211839.1	TRAJ50	chr14	22488593	22488652	+
ENSG00000211840.1	TRAJ49	chr14	22489488	22489543	+
ENSG00000211841.1	TRAJ48	chr14	22490491	22490553	+
ENSG00000211842.1	TRAJ47	chr14	22492851	22492907	+
ENSG00000211843.1	TRAJ46	chr14	22493403	22493465	+
ENSG00000211844.1	TRAJ45	chr14	22493925	22493990	+
ENSG00000211845.1	TRAJ44	chr14	22494821	22494883	+
ENSG00000211846.1	TRAJ43	chr14	22495913	22495966	+
ENSG00000211847.1	TRAJ42	chr14	22496887	22496952	+
ENSG00000211848.1	TRAJ41	chr14	22497657	22497718	+
ENSG00000211849.1	TRAJ40	chr14	22499689	22499749	+
ENSG00000211850.1	TRAJ39	chr14	22501601	22501663	+
ENSG00000211851.1	TRAJ38	chr14	22502231	22502292	+
ENSG00000278661.1	TRAJ37	chr14	22503750	22503814	+
ENSG00000276699.1	TRAJ36	chr14	22505110	22505167	+
ENSG00000211854.1	TRAJ35	chr14	22506644	22506702	+
ENSG00000211855.1	TRAJ34	chr14	22507666	22507723	+
ENSG00000211856.1	TRAJ33	chr14	22508602	22508658	+
ENSG00000211857.1	TRAJ32	chr14	22509341	22509406	+
ENSG00000211858.1	TRAJ31	chr14	22510968	22511024	+
ENSG00000211859.1	TRAJ30	chr14	22512852	22512908	+
ENSG00000211860.1	TRAJ29	chr14	22513939	22513998	+
ENSG00000211861.1	TRAJ28	chr14	22515623	22515688	+
ENSG00000211862.1	TRAJ27	chr14	22516273	22516331	+
ENSG00000211863.1	TRAJ26	chr14	22518446	22518505	+
ENSG00000211864.2	TRAJ25	chr14	22518812	22518871	+
ENSG00000211865.1	TRAJ24	chr14	22519969	22520031	+
ENSG00000211866.1	TRAJ23	chr14	22520416	22520478	+
ENSG00000211867.1	TRAJ22	chr14	22522040	22522102	+
ENSG00000211868.1	TRAJ21	chr14	22523600	22523654	+
ENSG00000211869.1	TRAJ20	chr14	22524325	22524381	+
ENSG00000211870.1	TRAJ19	chr14	22525263	22525322	+
ENSG00000211871.1	TRAJ18	chr14	22525650	22525715	+
ENSG00000211872.1	TRAJ17	chr14	22526844	22526906	+
ENSG00000211873.1	TRAJ16	chr14	22528527	22528586	+
ENSG00000211875.1	TRAJ14	chr14	22530327	22530378	+
ENSG00000211876.1	TRAJ13	chr14	22531076	22531138	+
ENSG00000211877.1	TRAJ12	chr14	22531939	22531998	+
ENSG00000211878.1	TRAJ11	chr14	22532502	22532561	+
ENSG00000211879.1	TRAJ10	chr14	22533497	22533560	+
ENSG00000211880.1	TRAJ9	chr14	22535554	22535614	+
ENSG00000211881.1	TRAJ8	chr14	22536145	22536204	+
ENSG00000211882.1	TRAJ7	chr14	22537622	22537680	+
ENSG00000211883.1	TRAJ6	chr14	22539073	22539134	+
ENSG00000211884.1	TRAJ5	chr14	22540247	22540306	+
ENSG00000211885.1	TRAJ4	chr14	22542199	22542261	+
ENSG00000211886.1	TRAJ3	chr14	22543179	22543240	+
ENSG00000211887.2	TRAJ2	chr14	22544071	22544136	+
ENSG00000211888.2	TRAJ1	chr14	22545037	22545098	+
ENSG00000259054.1	AE000662.93	chr14	22556311	22557062	-
ENSG00000259003.1	AE000662.92	chr14	22556640	22559037	+
ENSG00000129562.9	DAD1	chr14	22564905	22589269	-
ENSG00000275552.1	CH17-302M23.1	chr14	22595808	22598946	-
ENSG00000100439.9	ABHD4	chr14	22598237	22613215	+
ENSG00000255804.1	OR6J1	chr14	22633768	22634811	-
ENSG00000279510.1	AC243945.1	chr14	22638099	22638473	-
ENSG00000242061.1	CTD-2555K7.1	chr14	22694098	22694535	-
ENSG00000235213.1	OR6E1P	chr14	22702143	22703065	+
ENSG00000258458.4	CTD-2555K7.2	chr14	22702611	22766562	-
ENSG00000258823.1	CTD-2555K7.3	chr14	22723476	22726572	-
ENSG00000212302.1	SNORD41	chr14	22756761	22756829	-
ENSG00000155463.11	OXA1L	chr14	22766522	22773041	+
ENSG00000155465.17	SLC7A7	chr14	22773222	22829820	-
ENSG00000172590.17	MRPL52	chr14	22829879	22835037	+
ENSG00000157227.11	MMP14	chr14	22836557	22849027	+
ENSG00000212335.1	Y_RNA	chr14	22852616	22852728	-
ENSG00000199716.1	Y_RNA	chr14	22867818	22867917	+
ENSG00000197324.7	LRP10	chr14	22871613	22881580	+
ENSG00000139890.8	REM2	chr14	22883165	22887686	+
ENSG00000100461.16	RBM23	chr14	22893206	22919184	-
ENSG00000237054.8	PRMT5-AS1	chr14	22918947	22926900	+
ENSG00000100462.14	PRMT5	chr14	22920511	22929585	-
ENSG00000257285.4	RP11-298I3.1	chr14	22929609	22955562	+
ENSG00000092036.15	HAUS4	chr14	22946228	22957161	-
ENSG00000259132.1	RP11-298I3.5	chr14	22946270	22982258	-
ENSG00000265037.1	MIR4707	chr14	22956950	22957029	-
ENSG00000129474.14	AJUBA	chr14	22971174	22982642	-
ENSG00000258457.4	RP11-298I3.4	chr14	22982698	22999078	+
ENSG00000100802.13	C14orf93	chr14	22985908	23010166	-
ENSG00000280129.1	RP11-298I3.3	chr14	23005499	23007123	-
ENSG00000100804.17	PSMB5	chr14	23016543	23035230	-
ENSG00000279656.1	RP11-298I3.6	chr14	23023083	23024217	-
ENSG00000207765.1	AL132780.1	chr14	23033530	23033638	-
ENSG00000222028.3	PSMB11	chr14	23042167	23044276	+
ENSG00000139880.18	CDH24	chr14	23047062	23057538	-
ENSG00000100813.13	ACIN1	chr14	23058564	23095614	-
ENSG00000179933.5	C14orf119	chr14	23094765	23100462	+
ENSG00000092067.5	CEBPE	chr14	23117304	23119616	-
ENSG00000092068.17	SLC7A8	chr14	23125295	23183674	-
ENSG00000202229.1	RNU6-1138P	chr14	23156309	23156414	-
ENSG00000215277.7	RNF212B	chr14	23185316	23273477	+
ENSG00000240131.1	RP11-124D2.1	chr14	23229961	23230116	-
ENSG00000252347.1	RNU6-1046P	chr14	23259460	23259566	-
ENSG00000215271.7	HOMEZ	chr14	23272422	23299447	-
ENSG00000270433.1	RP11-124D2.7	chr14	23293852	23295798	+
ENSG00000235194.7	PPP1R3E	chr14	23295643	23302848	-
ENSG00000129473.8	BCL2L2	chr14	23298790	23311759	+
ENSG00000258643.4	BCL2L2-PABPN1	chr14	23306835	23325369	+
ENSG00000100836.9	PABPN1	chr14	23321289	23326185	+
ENSG00000092096.13	SLC22A17	chr14	23346306	23352912	-
ENSG00000100842.11	EFS	chr14	23356402	23365752	-
ENSG00000259018.1	RP11-124D2.3	chr14	23356406	23357003	+
ENSG00000166090.8	IL25	chr14	23372809	23376403	+
ENSG00000166091.18	CMTM5	chr14	23376808	23379772	+
ENSG00000197616.10	MYH6	chr14	23381990	23408277	-
ENSG00000199157.1	MIR208A	chr14	23388590	23388672	-
ENSG00000092054.12	MYH7	chr14	23412738	23435718	-
ENSG00000258444.1	CTD-2201G16.1	chr14	23415339	23415686	+
ENSG00000215991.1	MIR208B	chr14	23417987	23418063	-
ENSG00000129460.14	NGDN	chr14	23469688	23509862	+
ENSG00000157306.13	RP11-66N24.4	chr14	23511760	23560778	+
ENSG00000136367.13	ZFHX2	chr14	23520855	23556192	-
ENSG00000273618.1	RP11-66N24.7	chr14	23530682	23532367	+
ENSG00000259431.4	THTPA	chr14	23555988	23560271	+
ENSG00000213983.10	AP1G2	chr14	23559565	23568070	-
ENSG00000258727.1	RP11-66N24.3	chr14	23561097	23568073	+
ENSG00000092051.15	JPH4	chr14	23568035	23578800	-
ENSG00000274002.1	RP11-66N24.6	chr14	23619201	23620012	+
ENSG00000100867.13	DHRS2	chr14	23630115	23645639	+
ENSG00000258464.1	RP11-388E23.2	chr14	23729038	23729741	-
ENSG00000259043.1	BRD7P1	chr14	23749236	23751150	+
ENSG00000270618.1	RP11-388E23.4	chr14	23767662	23768998	+
ENSG00000222931.1	RN7SKP205	chr14	23791930	23792236	+
ENSG00000258887.2	RP11-388E23.3	chr14	23825636	23827396	-
ENSG00000259334.1	LINC00596	chr14	23922247	23934568	-
ENSG00000215256.3	DHRS4-AS1	chr14	23938731	23988839	-
ENSG00000157326.17	DHRS4	chr14	23953586	23969279	+
ENSG00000187630.13	DHRS4L2	chr14	23969874	24006408	+
ENSG00000225766.7	DHRS4L1	chr14	24036453	24051028	+
ENSG00000186648.13	LRRC16B	chr14	24052000	24069728	+
ENSG00000100884.8	CPNE6	chr14	24070837	24078100	+
ENSG00000129535.11	NRL	chr14	24080107	24115014	-
ENSG00000100889.10	PCK2	chr14	24094053	24110598	+
ENSG00000100897.16	DCAF11	chr14	24114195	24125242	+
ENSG00000259371.2	RP11-468E2.6	chr14	24120956	24131829	+
ENSG00000139914.6	FITM1	chr14	24131275	24132849	+
ENSG00000092010.13	PSME1	chr14	24136158	24138967	+
ENSG00000100908.12	EMC9	chr14	24138959	24141588	-
ENSG00000259321.1	RP11-468E2.5	chr14	24139445	24140444	+
ENSG00000100911.12	PSME2	chr14	24143362	24147570	-
ENSG00000276511.1	MIR7703	chr14	24143489	24143565	-
ENSG00000092098.15	RNF31	chr14	24146683	24160661	+
ENSG00000259529.1	RP11-468E2.4	chr14	24151218	24167402	+
ENSG00000199804.1	RNA5SP383	chr14	24158603	24158722	+
ENSG00000213928.7	IRF9	chr14	24161053	24166565	+
ENSG00000100918.11	REC8	chr14	24171853	24180257	+
ENSG00000196497.14	IPO4	chr14	24180219	24188964	-
ENSG00000259522.2	RP11-468E2.2	chr14	24180395	24190416	-
ENSG00000100926.13	TM9SF1	chr14	24189143	24195687	-
ENSG00000254692.1	RP11-468E2.1	chr14	24189157	24213473	-
ENSG00000276698.1	RP11-468E2.10	chr14	24198433	24199090	+
ENSG00000278784.1	RP11-468E2.11	chr14	24201612	24202811	-
ENSG00000139908.13	TSSK4	chr14	24205697	24208362	+
ENSG00000254505.7	CHMP4A	chr14	24209583	24213869	-
ENSG00000260669.2	AL136419.6	chr14	24209646	24215987	-
ENSG00000213920.7	MDP1	chr14	24213937	24216070	-
ENSG00000255526.5	NEDD8-MDP1	chr14	24213955	24232352	-
ENSG00000129559.11	NEDD8	chr14	24216852	24232454	-
ENSG00000100938.16	GMPR2	chr14	24232422	24239242	+
ENSG00000092330.14	TINF2	chr14	24239643	24242674	-
ENSG00000092295.10	TGM1	chr14	24249114	24264432	-
ENSG00000100949.13	RABGGTA	chr14	24265538	24271739	-
ENSG00000157379.12	DHRS1	chr14	24290598	24299833	-
ENSG00000196943.11	NOP9	chr14	24299862	24309124	+
ENSG00000136305.10	CIDEB	chr14	24305096	24311430	-
ENSG00000213906.8	LTB4R2	chr14	24305734	24312053	+
ENSG00000213903.7	LTB4R	chr14	24311450	24318036	+
ENSG00000129467.12	ADCY4	chr14	24318349	24335093	-
ENSG00000258973.1	RP11-934B9.3	chr14	24332310	24337382	-
ENSG00000129465.14	RIPK3	chr14	24336021	24340045	-
ENSG00000100968.12	NFATC4	chr14	24365673	24379604	+
ENSG00000205978.5	NYNRIN	chr14	24398786	24419288	+
ENSG00000139899.9	CBLN3	chr14	24426532	24430954	-
ENSG00000100441.8	KHNYN	chr14	24429286	24441834	+
ENSG00000100445.15	SDR39U1	chr14	24439766	24442905	-
ENSG00000258744.1	RP11-80A15.1	chr14	24501594	24508688	+
ENSG00000092009.9	CMA1	chr14	24505353	24508265	-
ENSG00000100448.3	CTSG	chr14	24573522	24576260	-
ENSG00000258657.4	RP11-104E19.1	chr14	24595723	24657774	+
ENSG00000100450.11	GZMH	chr14	24606480	24609699	-
ENSG00000100453.11	GZMB	chr14	24630954	24634267	-
ENSG00000168952.14	STXBP6	chr14	24809656	25050297	-
ENSG00000281282.1	AL137164.1	chr14	24968813	24969619	+
ENSG00000258098.1	RP11-89K22.1	chr14	25124487	25126998	-
ENSG00000257179.1	HMGN2P6	chr14	25267064	25267336	-
ENSG00000258275.1	OR7K1P	chr14	25357764	25358689	+
ENSG00000257976.1	RP11-388G3.1	chr14	25431193	25432234	-
ENSG00000212270.1	SNORD37	chr14	25806648	25806712	-
ENSG00000279521.1	RP11-314P15.1	chr14	25820366	25822741	+
ENSG00000257986.1	RP11-314P15.2	chr14	25835858	26143305	-
ENSG00000212037.1	AL049831.1	chr14	26172166	26172258	-
ENSG00000257503.1	CYB5AP5	chr14	26208036	26208424	+
ENSG00000139910.18	NOVA1	chr14	26443093	26597754	-
ENSG00000262119.1	RP11-483C6.1	chr14	26592747	26594517	-
ENSG00000257842.4	NOVA1-AS1	chr14	26598412	26806467	+
ENSG00000257845.1	RP11-626P14.1	chr14	26775495	26822107	-
ENSG00000257185.1	RP11-626P14.2	chr14	26809417	26836458	+
ENSG00000258081.3	RP11-384J4.2	chr14	26836728	27160420	+
ENSG00000257612.1	RP11-384J4.1	chr14	26873133	26914743	+
ENSG00000265165.1	MIR4307	chr14	26908642	26908725	+
ENSG00000222899.1	AL110292.1	chr14	26927653	26927775	+
ENSG00000258932.4	CTD-3006G17.2	chr14	27258717	27845286	-
ENSG00000258548.4	LINC00645	chr14	27612588	27639636	+
ENSG00000264657.1	MIR3171	chr14	27633205	27633278	-
ENSG00000223164.1	AL445384.1	chr14	27990005	27990115	+
ENSG00000197358.9	BNIP3P1	chr14	28264390	28265974	+
ENSG00000257869.1	CTD-2591A6.2	chr14	28318141	28418612	+
ENSG00000240179.1	RPL26P3	chr14	28489910	28490362	+
ENSG00000258175.1	RP11-412H8.2	chr14	28592223	28613623	-
ENSG00000257662.1	EIF4A1P12	chr14	28593779	28593919	+
ENSG00000258282.2	BTF3P2	chr14	28673241	28673727	-
ENSG00000257126.4	FOXG1-AS1	chr14	28729083	28765277	-
ENSG00000176165.9	FOXG1	chr14	28765388	28770277	+
ENSG00000186960.9	LINC01551	chr14	28772704	28813453	+
ENSG00000257056.2	RP11-966I7.2	chr14	28783491	28785787	-
ENSG00000257748.1	RP11-966I7.3	chr14	28800084	28830204	-
ENSG00000274762.1	RP11-966I7.4	chr14	28818741	28819258	+
ENSG00000258038.4	CTD-2384A14.1	chr14	28830244	28968400	+
ENSG00000258065.1	RP11-30H9.1	chr14	28857384	28858701	-
ENSG00000207164.1	Y_RNA	chr14	28901236	28901347	-
ENSG00000258028.1	RP11-148E17.1	chr14	28936889	29028763	+
ENSG00000257523.1	CTD-2384A14.2	chr14	28975836	28978924	-
ENSG00000252065.1	RNU6-864P	chr14	28982303	28982410	-
ENSG00000281812.1	AL135878.1	chr14	29059754	29059848	-
ENSG00000257522.4	RP11-562L8.1	chr14	29264381	29381295	-
ENSG00000258107.1	RP11-260G13.1	chr14	29390346	29436412	+
ENSG00000212518.1	RNU11-5P	chr14	29476784	29476912	+
ENSG00000184304.13	PRKD1	chr14	29576479	30191898	-
ENSG00000257120.1	CTD-2503I6.1	chr14	29652809	29657916	+
ENSG00000264797.1	AL356756.1	chr14	29705299	29705402	-
ENSG00000252686.1	RNU6-1234P	chr14	29811916	29812018	+
ENSG00000257904.1	RP11-269C4.2	chr14	29940745	29980212	+
ENSG00000248975.2	CTD-2251F13.1	chr14	29952397	30297043	-
ENSG00000240201.1	RP11-269C4.1	chr14	30055210	30055954	+
ENSG00000279032.1	RP11-306B9.1	chr14	30370108	30373115	+
ENSG00000257636.5	RP11-1103G16.1	chr14	30437992	30573629	-
ENSG00000278587.1	uc_338	chr14	30519161	30519318	+
ENSG00000258350.1	SYF2P1	chr14	30541776	30542188	-
ENSG00000092140.13	G2E3	chr14	30559123	30620063	+
ENSG00000092108.19	SCFD1	chr14	30622112	30735812	+
ENSG00000258648.1	UBE2CP1	chr14	30683045	30683598	-
ENSG00000258558.1	RP11-159L20.2	chr14	30734926	30822702	-
ENSG00000243855.1	RP11-114O13.1	chr14	30791098	30791489	+
ENSG00000240513.1	RP11-829H16.1	chr14	30819714	30819914	+
ENSG00000213867.4	RP11-829H16.2	chr14	30821419	30821843	+
ENSG00000100473.14	COCH	chr14	30874514	30895065	+
ENSG00000258525.1	RP11-829H16.3	chr14	30876179	30889808	-
ENSG00000196792.10	STRN3	chr14	30893799	31026401	-
ENSG00000258886.2	HIGD1AP17	chr14	30964347	30964622	+
ENSG00000207952.1	MIR624	chr14	31014646	31014742	-
ENSG00000258968.2	RP11-829H16.5	chr14	31018446	31018796	+
ENSG00000100478.13	AP4S1	chr14	31025106	31096450	+
ENSG00000092148.11	HECTD1	chr14	31100112	31207804	-
ENSG00000258640.3	RPL21P5	chr14	31111569	31112239	-
ENSG00000207440.1	RNU6-541P	chr14	31142939	31143048	+
ENSG00000202402.1	Y_RNA	chr14	31244761	31244861	+
ENSG00000257831.1	RP11-596D21.1	chr14	31248628	31302739	+
ENSG00000199291.1	Y_RNA	chr14	31258608	31258709	-
ENSG00000129493.13	HEATR5A	chr14	31291791	31420582	-
ENSG00000203546.6	RP11-176H8.1	chr14	31334312	31457441	-
ENSG00000250365.5	CTD-2213F21.2	chr14	31420286	31452883	+
ENSG00000129480.11	DTD2	chr14	31446036	31457510	-
ENSG00000239323.1	CTD-2213F21.1	chr14	31462795	31463371	-
ENSG00000214943.3	GPR33	chr14	31482964	31487945	-
ENSG00000151413.15	NUBPL	chr14	31489956	31861224	+
ENSG00000258196.1	CTD-2213F21.4	chr14	31553358	31558498	-
ENSG00000257155.1	CTD-2213F21.3	chr14	31558507	31561334	-
ENSG00000223087.2	RNU6-602P	chr14	31662039	31662143	-
ENSG00000207412.1	RNU6-455P	chr14	31686692	31686798	-
ENSG00000257472.1	RP11-159D23.2	chr14	31925801	31930146	-
ENSG00000258474.1	RP11-187E13.1	chr14	31944853	31950382	+
ENSG00000275002.1	RP11-187E13.3	chr14	31964550	31965095	+
ENSG00000258386.1	RP11-187E13.2	chr14	32006902	32018685	+
ENSG00000258655.2	ARHGAP5-AS1	chr14	32074946	32076793	-
ENSG00000100852.11	ARHGAP5	chr14	32076114	32159728	+
ENSG00000201654.1	RNU6-7	chr14	32202045	32202151	+
ENSG00000202337.1	RNU6-8	chr14	32203163	32203269	-
ENSG00000258619.2	RP11-134E15.1	chr14	32241524	32243093	-
ENSG00000259086.3	RP11-134E15.2	chr14	32271857	32272301	-
ENSG00000151320.9	AKAP6	chr14	32329273	32837681	+
ENSG00000258580.1	RP11-320M16.2	chr14	32373337	32417974	-
ENSG00000278746.1	Metazoa_SRP	chr14	32442341	32442639	+
ENSG00000259045.1	RP11-320M16.1	chr14	32484098	32484800	-
ENSG00000277394.1	AL132988.1	chr14	32484915	32484991	-
ENSG00000280281.1	RP11-340L3.1	chr14	32879246	32882830	+
ENSG00000151322.17	NPAS3	chr14	32934933	33804176	+
ENSG00000276444.1	AL139296.1	chr14	33200164	33200260	-
ENSG00000129521.12	EGLN3	chr14	33924231	34462774	-
ENSG00000265244.1	AL358340.1	chr14	33977310	33977391	-
ENSG00000258897.1	EGLN3-AS1	chr14	34040097	34059300	+
ENSG00000223593.1	AL356806.3	chr14	34416687	34417602	-
ENSG00000165389.6	SPTSSA	chr14	34432789	34462356	-
ENSG00000237450.5	RP11-671J11.1	chr14	34485979	34486447	+
ENSG00000129518.7	EAPP	chr14	34515929	34539711	-
ENSG00000279423.1	RP11-671J11.5	chr14	34541044	34541714	+
ENSG00000259002.2	RP11-671J11.7	chr14	34541740	34546329	-
ENSG00000206596.1	RNU1-27P	chr14	34546714	34546877	+
ENSG00000206588.1	RNU1-28P	chr14	34556226	34556389	-
ENSG00000259135.1	RP11-671J11.4	chr14	34556774	34561298	+
ENSG00000129515.17	SNX6	chr14	34561094	34630183	-
ENSG00000240463.1	RPS19P3	chr14	34568689	34569129	-
ENSG00000275978.1	Metazoa_SRP	chr14	34659564	34659878	-
ENSG00000253003.1	RNU6-1261P	chr14	34675891	34675994	+
ENSG00000241582.1	RP11-434O22.2	chr14	34694170	34694644	+
ENSG00000165410.13	CFL2	chr14	34706769	34714823	-
ENSG00000243824.1	RP11-434O22.1	chr14	34740336	34740833	-
ENSG00000198604.9	BAZ1A	chr14	34752731	34875647	-
ENSG00000263691.1	AL355885.1	chr14	34801531	34801585	-
ENSG00000251726.1	RNU7-41P	chr14	34845300	34845360	-
ENSG00000258738.1	RP11-73E17.2	chr14	34874343	34876459	+
ENSG00000258704.4	SRP54-AS1	chr14	34920858	34982532	-
ENSG00000258493.2	RP11-73E17.3	chr14	34920865	34921006	+
ENSG00000226677.3	IGBP1P1	chr14	34939324	34940332	+
ENSG00000100883.10	SRP54	chr14	34981957	35029567	+
ENSG00000151327.11	FAM177A1	chr14	35044907	35113130	+
ENSG00000092020.9	PPP2R3C	chr14	35085467	35122517	-
ENSG00000279434.1	RP11-85K15.3	chr14	35086035	35088059	+
ENSG00000100890.14	KIAA0391	chr14	35121846	35277614	+
ENSG00000258790.1	KIAA0391	chr14	35122549	35317474	+
ENSG00000241052.1	RP11-173D9.1	chr14	35144021	35144480	-
ENSG00000259090.1	RP11-173D9.5	chr14	35157904	35159099	-
ENSG00000256243.2	RPL7AP3	chr14	35235180	35235651	-
ENSG00000240392.1	RPL9P3	chr14	35262462	35263036	+
ENSG00000100902.9	PSMA6	chr14	35278633	35317493	+
ENSG00000265530.1	AL121594.1	chr14	35291486	35291576	+
ENSG00000258860.1	RP11-561B11.3	chr14	35362232	35363628	-
ENSG00000240023.1	RP11-561B11.1	chr14	35388121	35389069	-
ENSG00000100906.9	NFKBIA	chr14	35401511	35404749	-
ENSG00000259022.2	DNAJC8P1	chr14	35430260	35430631	+
ENSG00000259017.1	RP11-561B11.6	chr14	35447003	35447625	-
ENSG00000259105.1	RPS3AP4	chr14	35468272	35469330	+
ENSG00000258783.1	KRT18P6	chr14	35511825	35513089	-
ENSG00000168348.3	INSM2	chr14	35534042	35537054	+
ENSG00000174373.14	RALGAPA1	chr14	35538352	35809304	-
ENSG00000280729.1	AL160231.1	chr14	35576760	35576859	-
ENSG00000253059.1	SNORA31	chr14	35756327	35756463	+
ENSG00000257957.1	QRSL1P3	chr14	35765795	35767110	+
ENSG00000266264.1	AL162311.1	chr14	35809212	35809300	-
ENSG00000258938.1	RP11-317N8.5	chr14	35819224	35826765	-
ENSG00000258300.2	NUTF2P2	chr14	35819837	35820220	+
ENSG00000100916.12	BRMS1L	chr14	35826318	35932325	+
ENSG00000257272.1	RP11-317N8.3	chr14	35873857	35875303	+
ENSG00000257307.1	RP11-317N8.4	chr14	35881001	35881709	+
ENSG00000258342.1	RP11-116N8.1	chr14	35897982	36063743	+
ENSG00000257614.1	RP11-116N8.2	chr14	35947556	35950044	-
ENSG00000257720.1	ILF2P2	chr14	36054197	36055313	-
ENSG00000257826.1	RP11-116N8.4	chr14	36061026	36067190	-
ENSG00000257585.1	LINC00609	chr14	36070427	36165288	+
ENSG00000259104.2	PTCSC3	chr14	36136108	36176468	-
ENSG00000212071.1	AL162511.1	chr14	36196480	36196568	-
ENSG00000258844.1	RP11-259K15.2	chr14	36214607	36235608	+
ENSG00000252312.1	RN7SKP21	chr14	36231555	36231774	-
ENSG00000151332.17	MBIP	chr14	36298558	36320676	-
ENSG00000188831.4	DPPA3P2	chr14	36371165	36372383	+
ENSG00000238540.1	RNU7-93P	chr14	36405214	36405274	+
ENSG00000257520.1	RP11-896J10.3	chr14	36473207	36519521	-
ENSG00000229415.8	SFTA3	chr14	36473288	36513829	-
ENSG00000136352.16	NKX2-1	chr14	36516392	36521149	-
ENSG00000253563.2	NKX2-1-AS1	chr14	36519278	36523016	+
ENSG00000258467.1	PHKBP2	chr14	36533506	36534538	-
ENSG00000243730.2	RPL29P3	chr14	36577543	36578005	-
ENSG00000136327.6	NKX2-8	chr14	36580579	36582607	-
ENSG00000201395.1	RN7SKP257	chr14	36593839	36594147	-
ENSG00000258661.1	RP11-964E11.2	chr14	36647083	36658801	-
ENSG00000198807.11	PAX9	chr14	36657568	36679715	+
ENSG00000183032.9	SLC25A21	chr14	36677921	37172866	-
ENSG00000258690.1	RP11-81F13.1	chr14	36788644	36807163	+
ENSG00000258601.1	RP11-81F13.2	chr14	36808871	36828729	+
ENSG00000266327.1	MIR4503	chr14	36952309	36952391	-
ENSG00000258827.2	RP11-537P22.2	chr14	37097062	37098563	-
ENSG00000258708.1	SLC25A21-AS1	chr14	37171888	37173811	+
ENSG00000252746.1	RNU6-273P	chr14	37187219	37187314	+
ENSG00000151338.17	MIPOL1	chr14	37197913	37552361	+
ENSG00000207046.1	RNU6-886P	chr14	37434469	37434573	-
ENSG00000259087.4	RP11-356O9.2	chr14	37556158	37567095	-
ENSG00000258414.1	RP11-356O9.1	chr14	37564047	37579125	+
ENSG00000129514.5	FOXA1	chr14	37589984	37596059	-
ENSG00000139865.15	TTC6	chr14	37595847	38041442	+
ENSG00000200385.1	SNORA42	chr14	37720425	37720561	+
ENSG00000201431.1	RNU6-1277P	chr14	37827798	37827904	-
ENSG00000259091.1	LINC00517	chr14	37896060	37902372	-
ENSG00000258696.1	CTD-2058B24.3	chr14	38003113	38004847	-
ENSG00000259048.1	CTD-2058B24.2	chr14	38034287	38194281	-
ENSG00000258649.1	CTD-2142D14.1	chr14	38190983	38202923	+
ENSG00000139874.5	SSTR1	chr14	38207999	38213067	+
ENSG00000176435.6	CLEC14A	chr14	38254103	38256369	-
ENSG00000259072.1	RP11-96D24.1	chr14	38290953	38311930	+
ENSG00000271468.1	RP11-14N4.1	chr14	38605255	38606098	+
ENSG00000258948.2	KRT8P1	chr14	38727275	38728481	+
ENSG00000259070.4	LINC00639	chr14	38749339	38948273	-
ENSG00000258680.2	RP11-506K19.1	chr14	38835389	38835788	+
ENSG00000270713.1	RP11-506K19.2	chr14	38973399	38974085	-
ENSG00000199285.1	Y_RNA	chr14	38987281	38987383	+
